anio,hoja_excel,territorio_original,territorio_homologado_fino,territorio_homologado_agregado,nivel_territorial,territorio_padre,regla_territorio,actividad_original,actividad_homologada_fina,actividad_homologada_agregada,regla_actividad,huelgas,trabajadores_comprendidos,horas_hombre_perdidas,total_territorio_huelgas,total_territorio_trabajadores,total_territorio_horas,nota_fuente
2004,C-11,HUANCAVELICA,huancavelica,huancavelica,regional,huancavelica,HUANCAVELICA -> region homologada huancavelica en cuadro cruzado antiguo,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,,9.0,72.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,HUANCAVELICA,huancavelica,huancavelica,regional,huancavelica,HUANCAVELICA -> region homologada huancavelica en cuadro cruzado antiguo,CONSTRUCCION,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,,9.0,72.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,HUANCAVELICA,huancavelica,huancavelica,regional,huancavelica,HUANCAVELICA -> region homologada huancavelica en cuadro cruzado antiguo,"TRANSPORTE, ALMACENA. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,,3.0,24.0,,9.0,72.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,HUANCAVELICA,huancavelica,huancavelica,regional,huancavelica,HUANCAVELICA -> region homologada huancavelica en cuadro cruzado antiguo,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,,9.0,72.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,HUANCAVELICA,huancavelica,huancavelica,regional,huancavelica,HUANCAVELICA -> region homologada huancavelica en cuadro cruzado antiguo,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,,9.0,72.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,HUANCAVELICA,huancavelica,huancavelica,regional,huancavelica,HUANCAVELICA -> region homologada huancavelica en cuadro cruzado antiguo,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,,9.0,72.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,HUANCAVELICA,huancavelica,huancavelica,regional,huancavelica,HUANCAVELICA -> region homologada huancavelica en cuadro cruzado antiguo,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,6.0,48.0,,9.0,72.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,HUANCAVELICA,huancavelica,huancavelica,regional,huancavelica,HUANCAVELICA -> region homologada huancavelica en cuadro cruzado antiguo,"OTRAS ACTIV. DE SERV.COMUNITARIOS, SOCIAL Y PERS.",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,,9.0,72.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,"AGRICULTURA, GANADERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,INDUSTRIA MANUFACTURERA,manufactura,manufactura,manufacturas -> manufactura,,141.0,1696.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,4.0,354.0,2832.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,CONSTRUCCION,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,"TRANSPORTE, ALMACENA. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,1.0,80.0,640.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,1.0,40.0,320.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,55.0,720.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,AREQUIPA,arequipa,arequipa,regional,arequipa,AREQUIPA -> region homologada arequipa en cuadro cruzado antiguo,"OTRAS ACTIV. DE SERV.COMUNITARIOS, SOCIAL Y PERS.",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,6.0,670.0,6208.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"AGRICULTURA, GANADERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIA MANUFACTURERA,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRUCCION,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENA. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,,10.0,80.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,4.0,64.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,PUCALLPA,pucallpa,pucallpa,zona,,PUCALLPA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"OTRAS ACTIV. DE SERV.COMUNITARIOS, SOCIAL Y PERS.",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,,14.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"AGRICULTURA, GANADERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIA MANUFACTURERA,manufactura,manufactura,manufacturas -> manufactura,7.0,3702.0,127712.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRUCCION,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENA. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,,8.0,64.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,3.0,905.0,7240.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,48.0,384.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHICLAYO,chiclayo,chiclayo,zona,,CHICLAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"OTRAS ACTIV. DE SERV.COMUNITARIOS, SOCIAL Y PERS.",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,10.0,4663.0,135400.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,"AGRICULTURA, GANADERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,INDUSTRIA MANUFACTURERA,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,CONSTRUCCION,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,"TRANSPORTE, ALMACENA. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,,2.0,16.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,4.0,32.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CAJAMARCA,cajamarca,cajamarca,regional,cajamarca,CAJAMARCA -> region homologada cajamarca en cuadro cruzado antiguo,"OTRAS ACTIV. DE SERV.COMUNITARIOS, SOCIAL Y PERS.",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,,6.0,48.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"AGRICULTURA, GANADERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIA MANUFACTURERA,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRUCCION,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENA. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,4.0,64.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
2004,C-11,CHACHAPOYAS,chachapoyas,chachapoyas,zona,,CHACHAPOYAS -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"OTRAS ACTIV. DE SERV.COMUNITARIOS, SOCIAL Y PERS.",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,1.0,112.0,896.0,1.0,116.0,960.0,Cuadro cruzado actividad x territorio disponible en C-11.
